geneid,control_1,control_2,control_3,treated_1,treated_2,treated_3
1142,0,0,0,0,0,0
114294,304,304,325,384,358,296
114299,51,52,53,50,23,47
1143,2,1,5,11,3,9
114327,399,434,423,96,84,109
114335,0,0,0,1,0,0
114336,1,0,1,7,10,2
1144,0,0,0,1,0,0
1145,2,2,1,1,2,4
114548,0,0,0,0,0,0
114569,10604,10333,10792,9681,9337,7993
114571,0,0,0,0,0,0
114599,7,2,6,1,0,6
1146,5,2,9,5,0,8
114609,152,140,167,180,98,141
114614,0,0,2,1,0,0
114625,450,434,462,394,320,451
114659,118,98,120,61,43,57
1147,692,799,663,700,567,610
114757,13,8,13,11,10,5
114758,0,0,0,0,0,0
114760,0,0,0,0,0,0
114761,0,0,0,0,0,0
114769,0,2,0,1,1,1
114770,0,0,0,0,0,0
114771,4,1,2,0,0,0
114780,312,313,424,226,198,161
114781,262,274,289,445,308,449
114783,371,363,426,809,841,788
114784,0,0,0,0,2,1
114785,1018,958,1156,1035,692,1025
114786,0,0,0,0,0,0
114787,312,396,387,764,670,603
114788,0,0,0,0,0,0
114789,200,281,344,444,443,461
114790,615,677,809,629,714,779
114791,30,18,24,10,3,45
114792,6,4,2,1,2,5
114793,1085,1201,1326,1228,794,1060
114794,747,771,808,852,696,766
114795,1,3,4,8,6,0
114796,128,131,177,235,196,259
114798,0,0,0,0,0,0
114799,511,565,549,333,357,235
114800,0,0,0,0,0,0
114801,0,0,0,0,0,0
114803,983,997,1063,322,163,300
114804,22,30,32,24,20,31
114805,0,0,0,0,0,0
114814,15,3,9,9,12,10
114815,0,0,0,0,0,1
114818,145,148,146,300,177,270
114819,113,154,156,45,33,76
114821,28,18,30,18,13,13
114822,1165,1299,1606,1115,936,1311
114823,34,8,1188,1,2,25
114824,0,0,0,2,1,0
114825,365,348,431,300,274,260
114826,365,374,451,353,342,384
114827,83,90,116,52,32,76
114836,0,0,0,0,0,0
114876,1111,1087,1174,1117,946,921
114879,166,187,247,266,227,266
114880,1,0,3,1,1,1
114881,727,829,874,491,378,520
114882,868,929,939,264,163,202
114883,4429,4746,4857,3885,2880,3587
114884,680,708,808,640,468,536
114885,752,840,838,912,686,833
114897,537,533,599,919,898,891
114898,0,3,0,3,0,1
114899,24,26,28,12,4,14
1149,3,0,0,0,0,0
114900,3,0,2,1,10,0
114902,0,0,0,0,0,0
114904,1270,1272,1439,1100,986,1321
114905,0,0,3,0,0,0
114907,692,687,760,1036,976,857
114908,8899,8762,9897,6841,6285,5084
114915,481,514,511,671,844,545
114926,321,322,358,336,340,245
114928,0,0,0,0,0,0
114932,653,670,799,947,994,817
114960,0,0,0,0,0,0
114971,590,645,672,923,1078,1064
114984,270,296,355,632,853,716
114987,241,173,257,248,94,268
114990,34,2,3,6,4,106
114991,12,14,4,1,1,2
115,374,410,575,1065,593,782
115004,416,431,459,470,440,394
115019,2,10,10,2,4,2
115024,377,509,460,703,752,704
115098,683,765,720,1920,2633,2152
115106,212,216,236,225,305,183
115110,0,0,0,1,0,0
115111,6,3,12,0,3,5
115123,37,20,55,37,21,25
115196,110,96,90,121,116,112
1152,992,1121,1240,1552,2327,1563
115201,423,456,485,632,569,484
115207,17,27,16,15,23,16
115209,337,435,376,329,325,252
115265,32,21,24,117,108,152
115273,22,13,7,15,11,14
115286,200,197,219,350,406,365
115290,223,215,267,479,447,451
115294,906,888,984,489,449,391
1153,1194,1280,1407,1587,2180,1927
115330,28,19,22,26,30,26
115350,0,0,0,0,0,0
115352,0,0,0,0,0,0
115353,1483,1461,1618,2726,3075,2410
115361,0,0,0,1,0,0
115362,0,0,0,1,0,0
115399,22,15,26,24,38,18
1154,67,39,59,137,99,75
115416,269,333,321,552,623,489
115426,659,681,800,578,466,492
1155,1036,1254,1329,1901,2539,2004
115509,140,149,179,186,155,213
115548,520,512,530,282,273,205
115557,443,441,461,682,595,663
115560,122,106,91,63,61,46
115572,8,17,22,34,29,19
115584,31,47,40,18,15,27
115650,12,8,10,3,5,7
115653,0,0,0,0,0,0
115677,2,2,4,0,0,0
115701,4,4,3,4,1,7
115703,74,103,131,224,215,203
115704,381,425,497,1056,1044,1055
115708,480,619,666,554,656,761
115727,0,6,0,0,0,0
115749,0,1,1,0,1,1
115752,366,413,417,357,245,333
115761,213,243,290,249,254,287
115795,0,0,0,1,1,1
1158,0,0,2,4,3,3
115811,97,115,155,68,106,93
115817,570,579,719,1041,1225,1046
115825,940,905,1045,794,496,815
115827,0,2,0,0,0,0
115861,1,1,1,3,1,0
1159,4,8,1,1,3,3
115908,1,0,2,0,0,0
115939,612,743,806,1300,1676,1358
115948,10,9,16,10,23,7
115950,69,77,98,117,121,103
115992,198,243,269,287,292,262
116,0,0,0,0,0,0
1160,21,32,28,15,2,16
116028,126,120,146,181,215,200
116039,93,86,123,160,177,191
116064,1567,1699,1761,1043,775,794
116068,368,349,358,303,198,207
116071,17,15,16,23,20,29
116085,0,0,0,0,0,0
116092,1489,1722,1960,1368,1706,1515
116093,0,1,0,0,0,0
1161,220,260,308,325,269,232
116113,1143,1234,1456,2585,2042,2117
116115,265,302,356,412,230,344
116123,0,1,1,0,0,0
116135,0,0,0,0,0,0
116138,1084,1259,1454,2118,2403,2081
116143,181,253,229,214,231,210
116150,1091,1105,1187,1089,1076,995
116151,462,586,598,584,521,626
116154,15,10,19,12,21,5
116159,1,0,0,0,0,0
116173,0,0,0,0,0,0
116179,0,0,0,0,0,0
116211,1,2,1,0,0,1
116224,266,269,292,275,196,280
116225,296,346,343,518,643,558
116228,10,7,6,11,16,24
116236,120,145,160,191,149,192
116238,105,116,134,199,235,186
116254,640,635,728,831,855,709
116255,1,1,2,0,0,1
116285,0,0,2,1,3,2
1163,810,817,933,901,1300,998
116328,0,0,0,0,0,2
116337,0,0,0,0,0,0
116349,47,35,81,141,140,151
116362,14,8,6,41,55,33
116369,34,22,26,8,2,17
116372,19,14,12,27,29,31
116379,0,0,0,0,0,0
1164,385,376,438,416,424,359
116412,135,131,167,177,206,209
116437,0,0,0,0,0,0
116441,2,0,0,0,0,2
116442,7,4,2,7,6,16
116443,3,10,4,4,5,9
116444,52,43,42,22,30,22
116447,851,939,986,1137,1320,1203
116448,0,0,0,0,0,0
116449,0,0,0,0,0,0
116461,921,918,967,865,843,785
116496,102,74,107,6,16,12
116511,0,0,0,0,0,0
116512,0,0,0,0,0,0
116519,0,0,0,1,0,0
116534,0,0,0,0,0,0
116535,3,3,1,2,0,2
116540,235,321,376,468,715,485
116541,194,202,244,273,447,317
116729,0,1,0,4,3,0
116828,92,87,75,11,3,6
116832,334,342,413,506,749,531
116835,14,7,17,11,14,10
116840,624,763,803,842,843,891
116841,1020,1122,1227,1185,1391,1144
116842,19,13,9,4,1,9
116843,526,520,499,420,456,562
116844,556,598,666,1843,2233,1554
116931,110,126,124,58,45,37
116933,1,0,0,0,0,0
116936,44,32,48,60,32,38
116937,27,23,40,16,8,26
116938,19,14,24,24,7,20
116966,402,332,397,50,37,47
116969,2,6,0,10,12,4
116983,689,671,855,497,461,500
116984,1047,906,1038,692,506,579
116985,3366,3838,4277,4174,3448,4574
116986,13,19,17,19,12,8
116987,1911,2102,2214,2164,1144,1979
116988,645,767,874,1158,1344,1148
117,0,0,0,0,0,0
117143,177,155,147,188,154,176
117144,153,141,187,298,396,301
117145,222,210,292,247,247,236
117153,0,2,5,2,0,0
117154,0,0,0,0,0,0
117155,118,111,93,17,20,36
117156,2,5,0,1,4,1
117157,3,1,5,1,2,1
117159,0,0,0,0,0,0
117166,7,13,11,13,11,6
117177,755,819,815,471,396,397
117178,377,444,460,265,259,263
117194,0,0,0,0,0,0
117195,2,5,0,2,0,0
117196,0,0,0,0,0,0
117245,0,0,0,0,0,0
117246,548,606,673,552,627,579
117247,7,4,5,5,4,5
117248,2,1,2,1,1,1
117283,4,2,5,4,0,0
117285,0,0,0,0,0,0
117286,2,3,1,0,0,2
117289,1,0,1,2,6,2
1173,6283,6839,7628,9453,10130,9372
1174,2549,2747,2966,4284,6038,4577
1175,1924,2135,2461,4119,6219,4145
117531,28,22,25,27,30,19
117532,0,3,4,0,0,1
117579,3,0,0,0,0,0
117581,110,132,140,247,304,209
117583,40,51,43,55,32,46
117584,97,113,117,99,62,109
1176,435,445,563,585,572,445
117608,215,203,254,77,68,68
1178,0,0,0,0,0,0
117854,127,135,118,160,160,153
1179,0,0,0,1,0,0
118,1759,1785,2094,2241,2074,2430
1180,3,1,4,1,2,2
1181,260,245,312,385,338,336
1182,3617,3567,3826,2727,1832,2416
1183,230,221,230,280,201,288
1184,72,83,91,93,54,78
118421,0,0,0,0,0,0
118424,523,621,679,908,1055,968
118425,0,0,0,0,0,0
118426,367,361,335,201,169,192
118427,0,0,0,0,0,0
118429,334,281,276,502,386,497
118430,0,0,0,0,0,0
118432,0,0,1,0,1,0
118433,88,74,105,97,117,120
118442,1,0,0,1,0,1
118460,199,237,257,347,323,370
118461,0,0,0,0,0,0
118471,1,1,8,0,1,3
118472,159,166,200,156,203,216
118487,553,665,604,848,1134,894
118490,74,93,93,25,8,25
118491,148,154,134,115,88,90
1185,269,290,328,324,231,249
1186,1800,1958,2112,2301,2086,2558
118611,12,5,14,2,1,1
118663,7,5,4,0,1,0
118670,0,0,1,0,0,0
118672,48,62,69,70,46,53
1187,19,24,38,18,15,22
118738,146,149,185,93,49,73
118788,42,19,19,62,54,57
1188,12,11,14,33,40,25
118812,498,552,550,732,769,789
118813,543,623,624,711,660,828
118856,0,2,2,1,1,2
118881,740,816,949,1000,1502,1103
118924,290,364,391,277,316,206
118932,240,261,278,163,197,202
118980,27,44,41,73,34,73
118987,814,865,937,657,455,579
119,2,11,11,1,1,0
119016,390,501,513,178,91,216
119032,186,205,218,128,137,129
1191,998,1079,1326,929,1201,899
119180,0,0,2,0,0,0
1192,0,1,1,233,2,1
1193,41,40,42,39,50,29
119369,4,6,5,2,5,9
119385,30,17,28,6,5,8
119391,445,426,446,458,510,369
119392,153,176,170,88,115,93
119395,79,45,74,67,94,95
119437,8,16,26,4,0,2
119467,0,1,0,0,1,0
1195,762,1018,827,294,257,229
119504,3069,3216,3426,3476,3775,3294
119548,0,0,0,0,0,0
119559,275,254,270,271,359,340
119587,0,2,0,0,0,1
1196,0,0,0,0,0,0
119678,0,0,0,0,0,0
119679,0,0,0,0,0,0
119682,0,0,0,0,0,0
119687,0,0,0,0,0,0
119692,0,0,0,0,0,0
119694,0,0,0,0,0,0
119695,0,0,0,0,0,0
1197,1,4,1,2,0,1
119710,160,183,191,112,164,101
119749,0,0,0,0,0,0
119764,0,0,0,0,0,0
119765,0,0,0,0,0,0
119772,0,0,0,0,0,0
119774,0,0,0,0,0,0
1198,517,521,662,826,836,691
12,25,22,27,11,13,5
120,1665,1805,2100,1106,974,919
1200,1097,1246,1271,1567,1148,1319
120065,0,0,0,0,0,0
120066,0,0,0,0,0,0
120071,156,205,203,334,381,358
1201,984,1052,1182,1680,1825,1725
120103,185,169,191,136,96,86
120114,0,0,0,0,0,0
120146,0,0,0,0,0,0
120224,772,777,855,1278,1215,972
120227,150,146,166,118,100,91
120237,0,0,0,0,0,0
1203,180,242,168,230,192,193
120376,23,14,31,1,3,5
120379,54,40,70,5,24,25
120400,0,0,0,0,0,0
120406,0,0,0,0,0,0
120425,0,0,0,0,0,0
120526,476,427,409,376,343,301
120534,418,464,399,348,301,270
120586,0,0,0,0,0,0
1207,2014,2074,2214,2071,2256,1761
120775,0,0,0,0,0,0
120776,0,0,0,0,0,0
120787,0,0,1,0,0,0
120793,0,0,0,0,0,0
120796,0,0,0,0,0,0
1208,0,0,0,0,0,0
120863,72,87,91,33,22,26
120892,11,2,5,0,0,0
1209,1704,2000,2134,2662,2341,2745
120935,7,7,8,2,0,3
120939,136,163,147,203,151,171
121006,8,6,2,1,0,6
121053,170,224,245,182,176,134
1211,1731,1747,1997,2468,2913,2404
121129,0,0,0,0,0,0
121130,0,0,0,0,0,0
1212,1669,1955,2074,5228,6898,5824
121214,0,2,1,0,3,1
121227,201,223,219,111,100,99
121256,0,0,0,0,0,0
121260,505,526,581,434,365,347
121268,48,33,54,29,32,27
121273,0,0,0,0,0,2
121274,280,260,291,279,146,246
121275,13,9,15,1,2,1
121278,0,0,0,0,0,0
1213,6206,6211,6933,7616,5550,6287
121340,0,1,0,0,0,0
121355,0,0,0,0,0,0
121364,0,0,0,0,0,0
121391,0,0,0,0,0,0
121441,558,585,598,339,356,232
121456,3,15,7,0,0,0
121457,55,77,82,37,59,31
1215,1,0,3,0,0,3
121504,8,1,2,2,0,9
121506,83,80,102,157,148,117
121512,692,636,731,486,359,345
121536,936,918,1007,541,567,517
121549,0,0,0,0,0,0
121551,206,190,222,237,144,209
121599,0,0,0,0,0,0
121601,0,0,0,0,0,0
121642,209,199,271,228,271,245
121643,81,75,104,25,28,28
121665,962,1108,1251,1033,989,1026
121793,2,1,0,0,1,0
121838,20,29,15,0,0,1
121952,0,0,0,1,1,0
122011,0,2,0,2,0,0
122042,0,0,0,0,0,0
122046,0,0,0,0,0,0
122060,2,3,4,0,0,0
122183,0,0,0,0,0,0
122258,0,0,0,0,0,0
122402,6,4,1,0,0,1
122416,1240,1291,1545,2490,2689,1811
122481,24,20,16,25,29,8
122509,5,8,1,39,28,3
122525,145,89,145,101,156,111
122553,802,783,852,605,610,528
122616,245,249,287,214,262,275
122618,0,1,2,0,0,0
122622,50,72,74,185,132,96
122651,0,0,0,0,0,0
122664,1,0,0,0,0,0
122665,0,0,0,0,0,0
122704,367,420,409,692,1169,787
122706,0,1,0,2,0,0
122740,0,0,0,0,0,0
122742,0,0,0,0,0,0
122748,0,0,0,0,0,0
122769,255,284,314,242,287,282
122773,46,46,45,26,17,25
122786,1264,1366,1322,2628,1888,2821
122809,2008,1948,2071,1055,724,845
122830,1002,920,1069,973,809,882
122876,0,0,0,0,0,0
122945,142,142,164,54,50,61
122953,1266,1403,1601,2026,2159,2005
122961,783,803,853,1364,1904,1391
122970,291,304,346,458,483,418
123,488,449,566,404,484,391
1230,5,1,1,3,2,3
123016,477,513,514,249,253,271
123036,0,0,0,0,0,0
123041,0,1,1,1,2,0
123096,609,675,733,858,707,781
123099,27,26,23,29,46,34
123103,0,2,0,0,3,0
123169,499,583,596,388,409,308
1232,8,1,1,0,1,2
123207,300,316,338,316,306,302
123228,33,34,30,23,24,28
123263,111,134,120,129,126,148
123264,0,0,0,0,0,0
123283,36,26,32,62,75,42
1233,0,0,0,0,0,0
123346,0,0,0,0,4,5
123355,143,124,155,139,149,133
1234,0,0,0,0,0,0
1235,1,0,2,2,3,0
123591,7,13,7,10,2,6
1236,2,2,7,1,1,7
123606,432,491,465,519,316,374
123624,0,0,0,0,0,0
123688,48,73,58,61,66,54
1237,0,4,0,0,0,0
123720,314,352,397,384,325,395
123722,26,38,24,1,4,3
123745,0,7,1,2,5,3
123775,132,121,146,121,112,118
1238,1014,1092,1196,936,556,1075
123803,6,1,12,19,7,7
123811,298,266,299,165,180,142
123872,12,12,10,2,3,6
123876,0,0,0,0,0,0
123879,207,200,246,338,176,298
123904,0,0,6,5,5,1
123920,344,352,410,652,661,605
123970,0,0,0,0,0,0
124,1,0,0,0,0,0
1240,0,0,0,0,0,0
124044,157,175,200,244,336,279
124045,95,117,94,78,79,75
124056,196,214,287,250,268,256
124093,106,107,120,77,93,115
1241,332,380,388,144,84,182
124149,0,0,0,0,0,0
124152,666,686,743,440,411,407
124220,384,413,448,1492,1847,1503
124221,22,23,32,41,44,34
124222,620,715,905,1058,1115,1011
124245,934,1113,1196,1358,1182,1407
124274,0,0,0,0,0,0
124359,42,30,44,1,1,0
1244,6073,6644,6980,1510,971,2149
124401,224,240,239,225,205,248
124402,315,343,418,624,629,706
124404,11,10,16,10,2,5
124411,147,170,158,151,161,118
124446,1061,1152,1369,1703,2381,1645
124454,613,705,785,727,533,733
124460,0,0,2,2,0,1
124491,668,766,694,516,468,496
124512,530,511,488,705,733,607
124535,0,0,0,2,0,0
124538,0,0,0,0,0,0
124540,1976,2167,2280,1359,876,1265
124565,2220,2421,2650,3260,3252,3343
124583,3674,4220,4562,5236,5032,5449
124590,3,4,3,15,19,15
124599,0,0,0,0,0,0
124602,0,0,0,0,0,0
124626,0,0,0,0,0,0
124637,553,554,712,448,233,478
124641,61,58,56,97,149,108
124739,429,392,472,612,494,631
124751,97,107,105,70,27,57
124773,0,0,0,0,1,0
124783,17,14,18,15,3,6
124790,285,288,284,332,402,384
124801,529,653,671,547,474,388
124808,185,224,253,285,262,295
124817,13,19,12,11,9,10
124842,0,0,0,0,0,0
124857,0,0,1,0,0,0
124871,0,0,0,0,0,0
124872,6,5,10,10,19,8
124912,0,0,0,0,0,0
124923,214,239,202,62,21,64
124925,2,1,0,0,0,0
124930,256,282,315,317,256,286
124935,5,0,0,6,17,5
124936,188,191,261,353,335,365
124944,0,0,0,0,0,0
124961,136,146,179,60,25,84
124975,15,20,21,22,18,24
124976,781,879,1129,1187,1055,1092
124989,92,64,96,22,7,20
124995,972,1034,1122,1447,1516,1287
124997,87,86,85,107,139,111
125,0,0,0,0,0,0
125050,21,27,31,19,18,32
125058,1515,1697,1978,2561,1600,2352
125061,168,204,225,277,268,236
125111,174,213,199,373,387,449
125113,0,0,0,0,0,0
125115,0,0,0,0,0,0
125144,13295,13598,14048,16741,17986,15141
125150,198,196,212,312,338,239
125170,320,355,502,707,674,706
125206,108,125,112,306,355,329
125228,297,299,282,218,227,224
125336,1,2,1,0,2,0
125476,175,216,239,334,319,269
125488,255,299,313,262,261,245
125704,0,0,0,0,0,0
1258,205,171,238,359,221,318
125875,22,20,26,27,62,43
125893,66,72,69,48,35,19
1259,167,171,199,106,114,85
125919,239,335,296,263,205,305
125931,0,1,0,0,0,0
125950,978,1149,1183,1705,1362,1545
125958,0,0,0,0,0,0
125962,0,0,0,0,0,0
125963,3,0,0,0,1,0
125965,113,126,157,388,417,265
125972,1,1,1,4,2,3
125981,0,0,0,1,0,0
125988,169,191,278,589,851,662
125997,0,0,0,0,0,0
126,0,0,0,0,3,0
1260,0,0,0,0,0,0
126003,469,531,641,1135,1580,1124
126006,6,20,21,14,12,22
126014,6,4,3,14,11,5
126017,92,71,74,20,25,8
126068,42,38,41,5,6,10
126069,0,0,0,0,0,0
126070,61,62,63,26,17,14
126074,93,125,117,122,143,180
126075,88,101,109,40,59,66
1261,0,1,0,3,6,3
126119,190,169,198,487,817,667
126123,4,2,0,0,2,2
126129,29,20,30,84,101,93
126133,1094,1259,1540,1769,2203,2086
126147,37,47,45,45,37,43
1262,0,2,0,1,0,1
126204,0,0,0,3,0,1
126205,0,0,0,0,0,0
126206,0,0,0,0,0,0
126208,1527,1587,1786,2532,3066,2829
126231,88,74,86,25,18,30
126248,12,21,31,33,20,26
126259,4,6,4,0,1,1
126272,27,13,41,18,34,21
126282,497,502,607,649,614,641
126295,88,62,58,59,71,59
126298,736,681,760,861,516,942
126299,130,132,156,365,590,475
1263,342,387,470,859,833,913
126306,7,6,16,30,23,24
126308,480,529,672,471,474,509
126321,463,592,501,886,1025,918
126326,0,2,0,0,0,1
126328,914,934,976,1809,2858,1818
126353,1473,1672,1895,3016,3353,2957
126364,2,0,0,2,0,0
126370,0,1,0,0,0,0
126374,19,12,11,14,30,12
126375,119,94,146,121,90,92
126382,97,107,119,196,247,175
126393,12,19,17,29,25,18
1264,2,0,1,6,2,2
126402,0,0,0,0,0,0
126410,0,0,0,0,1,0
126432,75,64,74,57,80,69
126433,665,734,873,1309,1436,1210
1265,2847,3140,3737,5973,5964,5598
126520,3,0,0,2,1,3
126526,208,252,260,288,252,369
126536,0,0,0,0,0,0
126541,0,0,0,0,0,0
126549,25,24,33,12,5,13
126567,74,50,102,339,354,295
1266,1833,1910,2086,3600,3079,3526
126626,118,127,99,108,49,138
126637,0,0,0,1,0,1
126638,2,0,0,0,0,3
126661,30,57,23,44,37,43
126668,0,0,0,0,0,1
126669,0,0,0,0,0,1
126695,199,214,249,281,354,280
1267,567,657,728,817,713,885
126731,250,278,285,204,126,146
126755,0,0,0,0,0,0
126767,0,0,0,0,0,0
126789,204,250,280,249,260,245
126792,318,344,366,551,666,659
1268,0,0,1,0,0,0
126820,6,6,6,2,5,0
126823,74,121,118,163,191,164
126859,3,1,1,1,1,1
126868,5,11,9,6,1,4
1269,0,1,0,0,0,1
126917,249,265,308,407,240,333
126961,0,0,0,0,0,0
126969,238,212,277,221,224,253
127,0,0,0,0,0,0
1270,0,0,0,0,0,0
127002,131,180,122,96,121,127
127003,0,0,1,0,3,0
127018,413,405,445,536,669,541
127059,0,0,0,0,0,0
127062,0,0,0,0,0,0
127064,0,0,0,0,0,0
127066,0,0,0,0,0,0
127068,0,0,0,0,0,0
127069,0,0,0,0,0,0
127074,0,0,0,0,0,0
127077,0,0,0,0,0,0
1271,6,8,14,3,4,3
127124,0,0,0,0,0,0
1272,0,0,0,0,0,0
127247,0,0,0,0,0,0
127253,424,473,466,248,255,199
127254,0,0,0,0,0,0
127255,6,2,7,4,10,8
127262,696,771,859,1351,1473,1069
127281,39,0,0,2,2,1
127294,3,2,1,2,5,0
127343,45,36,70,29,29,34
127385,0,0,0,0,0,0
127391,0,0,0,0,0,0
127396,45,59,55,34,30,22
127428,403,464,413,292,207,277
127435,0,1,0,0,0,1
127495,80,58,55,8,7,12
127534,275,237,342,323,318,355
127540,0,0,0,0,0,0
127544,425,423,420,628,653,586
127550,0,4,2,4,0,0
127579,27,54,46,43,20,20
127602,351,442,402,320,309,216
127623,0,0,0,0,0,0
127665,1,0,1,0,0,0
127670,1,6,1,1,0,0
127687,376,355,476,725,996,781
1277,348,394,444,506,445,570
127700,193,233,255,230,247,219
127703,189,234,237,254,258,253
127707,10,17,21,2,4,3
127731,0,0,0,0,0,0
127733,423,434,517,228,175,209
127795,0,0,0,0,0,0
1278,0,0,0,0,0,0
127829,659,686,746,1268,1358,1357
127833,57,53,80,19,3,8
127841,1,1,3,1,0,6
127845,364,341,405,658,880,616
127933,3796,3666,3857,2490,1357,2203
127943,3,13,10,21,28,18
128,1193,1220,1326,1593,1864,1556
1280,1,0,1,0,3,1
128025,7,14,25,3,16,14
128061,299,294,298,227,227,176
128077,9,13,5,29,18,15
1281,0,0,1,0,0,0
128102,2,1,9,6,0,3
128153,81,80,75,35,40,43
128178,34,40,51,13,16,3
1282,366,418,425,666,453,637
128209,2,4,0,19,17,20
128218,663,675,718,1165,1319,1090
128229,29,42,39,17,11,14
128239,1019,1056,1297,753,467,808
128240,1152,1374,1443,1956,2840,2236
128272,661,696,874,819,824,679
128308,420,511,518,761,856,642
128312,1,1,3,0,2,2
128338,1190,1249,1241,1393,1272,1001
128344,2,5,5,2,8,5
128346,15,24,11,5,4,9
128360,0,0,0,0,0,0
128366,0,0,0,0,0,0
128367,0,0,0,0,0,0
128368,0,0,0,0,0,0
128371,0,0,0,0,0,0
128372,0,0,0,0,0,0
128387,191,219,245,257,290,231
1284,370,376,510,1204,982,916
128408,0,0,0,0,0,0
128414,0,0,1,2,2,2
128434,197,194,245,715,797,600
128439,213,169,205,150,201,225
128486,39,49,52,73,54,88
128488,2,0,1,4,0,1
128497,28,22,49,30,9,32
1285,26,39,56,116,84,94
128506,0,0,0,0,0,0
128553,0,2,0,0,2,0
1286,36,41,46,73,31,61
128602,0,0,0,0,0,0
128611,0,0,0,0,0,0
128637,1474,1672,1898,1577,1152,1544
128646,0,0,1,0,0,1
128653,11,3,7,28,27,18
128674,0,0,0,0,0,0
1287,2348,2406,2505,3275,2195,2858
128710,282,277,416,194,75,133
1288,388,420,433,1636,1169,1668
128817,0,0,0,0,0,0
128821,0,0,0,0,0,0
128822,0,0,0,0,0,0
128826,0,0,0,0,0,0
128853,0,0,0,10,9,0
128854,2,0,2,0,1,5
128859,0,0,0,0,0,0
128861,0,0,0,0,0,0
128864,8,24,19,32,11,26
128866,3073,3392,3755,3980,4853,4035
128869,476,572,578,397,472,367
128872,0,0,0,0,0,0
128876,0,0,1,0,0,0
1289,367,387,460,3097,1949,2703
128954,0,0,0,0,0,0
128977,161,148,155,614,702,501
128989,408,395,482,1302,1230,1298
1290,29,21,31,30,14,21
129025,0,0,0,0,0,0
129049,32,54,69,891,630,646
129080,39,52,41,217,273,166
1291,582,592,737,2672,2393,2128
129138,317,341,394,333,311,315
1292,252,279,311,1252,1314,929
129285,371,355,448,345,255,324
129293,2,1,6,2,2,2
1293,1,3,5,1,0,0
129303,236,225,242,353,405,345
1294,4666,5194,5927,4687,4255,5361
129401,304,299,307,167,197,159
129446,0,0,0,0,0,0
129450,299,330,331,222,197,201
1295,314,341,343,190,101,231
129521,0,0,0,0,0,0
129530,40,44,46,14,8,19
129531,611,571,580,477,672,457
129563,429,584,556,506,446,522
1296,11,8,17,15,26,18
129607,0,0,0,0,0,0
129642,831,819,822,930,768,718
129684,0,0,0,0,0,0
129685,495,588,597,573,491,550
1297,0,0,0,0,0,0
129787,307,313,336,274,311,327
129790,176,165,196,243,255,270
